article_id,subject_id,subject_name,subject_fullname,root_name,auto_label,main_field,sub_field,leaf_subject
1972,142,"Mühendislik, Hava ve Uzay","Fen > Mühendislik > Mühendislik, Hava ve Uzay",Fen,True,Fen,Mühendislik,"Mühendislik, Hava ve Uzay"
1972,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen,True,Fen,Mühendislik,"Mühendislik, Makine"
1973,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen,True,Fen,Mühendislik,"Bilgisayar Bilimleri, Yapay Zeka"
1973,142,"Mühendislik, Hava ve Uzay","Fen > Mühendislik > Mühendislik, Hava ve Uzay",Fen,True,Fen,Mühendislik,"Mühendislik, Hava ve Uzay"
1974,142,"Mühendislik, Hava ve Uzay","Fen > Mühendislik > Mühendislik, Hava ve Uzay",Fen,True,Fen,Mühendislik,"Mühendislik, Hava ve Uzay"
1974,175,Savunma Bilimleri,Fen > Mühendislik > Savunma Bilimleri,Fen,True,Fen,Mühendislik,Savunma Bilimleri
1974,93,İktisat,Sosyal > Sosyal > İktisat,Sosyal,True,Sosyal,Sosyal,İktisat
1975,142,"Mühendislik, Hava ve Uzay","Fen > Mühendislik > Mühendislik, Hava ve Uzay",Fen,True,Fen,Mühendislik,"Mühendislik, Hava ve Uzay"
1975,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen,True,Fen,Mühendislik,"Mühendislik, Makine"
1976,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen,True,Fen,Mühendislik,"Mühendislik, Elektrik ve Elektronik"
1976,142,"Mühendislik, Hava ve Uzay","Fen > Mühendislik > Mühendislik, Hava ve Uzay",Fen,True,Fen,Mühendislik,"Mühendislik, Hava ve Uzay"
1978,86,Halkla İlişkiler,Sosyal > Sosyal > Halkla İlişkiler,Sosyal,True,Sosyal,Sosyal,Halkla İlişkiler
1978,101,İşletme,Sosyal > Sosyal > İşletme,Sosyal,True,Sosyal,Sosyal,İşletme
1979,86,Halkla İlişkiler,Sosyal > Sosyal > Halkla İlişkiler,Sosyal,True,Sosyal,Sosyal,Halkla İlişkiler
1979,94,İletişim,Sosyal > Sosyal > İletişim,Sosyal,True,Sosyal,Sosyal,İletişim
1979,174,Sanat,Sosyal > Sosyal > Sanat,Sosyal,True,Sosyal,Sosyal,Sanat
1980,86,Halkla İlişkiler,Sosyal > Sosyal > Halkla İlişkiler,Sosyal,True,Sosyal,Sosyal,Halkla İlişkiler
1980,101,İşletme,Sosyal > Sosyal > İşletme,Sosyal,True,Sosyal,Sosyal,İşletme
1981,86,Halkla İlişkiler,Sosyal > Sosyal > Halkla İlişkiler,Sosyal,True,Sosyal,Sosyal,Halkla İlişkiler
1981,94,İletişim,Sosyal > Sosyal > İletişim,Sosyal,True,Sosyal,Sosyal,İletişim
1981,159,"Otelcilik, Konaklama, Spor ve Turizm","Sosyal > Sosyal > Otelcilik, Konaklama, Spor ve Turizm",Sosyal,True,Sosyal,Sosyal,"Otelcilik, Konaklama, Spor ve Turizm"
1982,86,Halkla İlişkiler,Sosyal > Sosyal > Halkla İlişkiler,Sosyal,True,Sosyal,Sosyal,Halkla İlişkiler
1982,94,İletişim,Sosyal > Sosyal > İletişim,Sosyal,True,Sosyal,Sosyal,İletişim
1982,101,İşletme,Sosyal > Sosyal > İşletme,Sosyal,True,Sosyal,Sosyal,İşletme
1983,86,Halkla İlişkiler,Sosyal > Sosyal > Halkla İlişkiler,Sosyal,True,Sosyal,Sosyal,Halkla İlişkiler
1983,94,İletişim,Sosyal > Sosyal > İletişim,Sosyal,True,Sosyal,Sosyal,İletişim
1984,19,Antropoloji,Sosyal > Sosyal > Antropoloji,Sosyal,True,Sosyal,Sosyal,Antropoloji
1984,86,Halkla İlişkiler,Sosyal > Sosyal > Halkla İlişkiler,Sosyal,True,Sosyal,Sosyal,Halkla İlişkiler
1984,94,İletişim,Sosyal > Sosyal > İletişim,Sosyal,True,Sosyal,Sosyal,İletişim
1984,109,Kentsel Çalışmalar,Sosyal > Sosyal > Kentsel Çalışmalar,Sosyal,True,Sosyal,Sosyal,Kentsel Çalışmalar
1985,86,Halkla İlişkiler,Sosyal > Sosyal > Halkla İlişkiler,Sosyal,True,Sosyal,Sosyal,Halkla İlişkiler
1985,119,Kültürel Çalışmalar,Sosyal > Sosyal > Kültürel Çalışmalar,Sosyal,True,Sosyal,Sosyal,Kültürel Çalışmalar
1985,199,Uluslararası İlişkiler,Sosyal > Sosyal > Uluslararası İlişkiler,Sosyal,True,Sosyal,Sosyal,Uluslararası İlişkiler
1986,86,Halkla İlişkiler,Sosyal > Sosyal > Halkla İlişkiler,Sosyal,True,Sosyal,Sosyal,Halkla İlişkiler
1986,93,İktisat,Sosyal > Sosyal > İktisat,Sosyal,True,Sosyal,Sosyal,İktisat
1986,199,Uluslararası İlişkiler,Sosyal > Sosyal > Uluslararası İlişkiler,Sosyal,True,Sosyal,Sosyal,Uluslararası İlişkiler
1987,72,"Fizik, Matematik","Fen > Temel Bilimler > Fizik, Matematik",Fen,True,Fen,Temel Bilimler,"Fizik, Matematik"
1988,72,"Fizik, Matematik","Fen > Temel Bilimler > Fizik, Matematik",Fen,True,Fen,Temel Bilimler,"Fizik, Matematik"
1991,72,"Fizik, Matematik","Fen > Temel Bilimler > Fizik, Matematik",Fen,True,Fen,Temel Bilimler,"Fizik, Matematik"
1991,132,Matematik,Fen > Temel Bilimler > Matematik,Fen,True,Fen,Temel Bilimler,Matematik
1992,72,"Fizik, Matematik","Fen > Temel Bilimler > Fizik, Matematik",Fen,True,Fen,Temel Bilimler,"Fizik, Matematik"
1993,72,"Fizik, Matematik","Fen > Temel Bilimler > Fizik, Matematik",Fen,True,Fen,Temel Bilimler,"Fizik, Matematik"
1993,132,Matematik,Fen > Temel Bilimler > Matematik,Fen,True,Fen,Temel Bilimler,Matematik
1994,72,"Fizik, Matematik","Fen > Temel Bilimler > Fizik, Matematik",Fen,True,Fen,Temel Bilimler,"Fizik, Matematik"
1995,97,İnşaat Mühendisliği,Fen > Mühendislik > İnşaat Mühendisliği,Fen,True,Fen,Mühendislik,İnşaat Mühendisliği
1995,72,"Fizik, Matematik","Fen > Temel Bilimler > Fizik, Matematik",Fen,True,Fen,Temel Bilimler,"Fizik, Matematik"
1996,97,İnşaat Mühendisliği,Fen > Mühendislik > İnşaat Mühendisliği,Fen,True,Fen,Mühendislik,İnşaat Mühendisliği
1996,72,"Fizik, Matematik","Fen > Temel Bilimler > Fizik, Matematik",Fen,True,Fen,Temel Bilimler,"Fizik, Matematik"
1998,155,Orman Mühendisliği,Fen > Mühendislik > Orman Mühendisliği,Fen,True,Fen,Mühendislik,Orman Mühendisliği
1998,165,Polimer Bilimi,Fen > Mühendislik > Polimer Bilimi,Fen,True,Fen,Mühendislik,Polimer Bilimi
2008,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen,True,Fen,Temel Bilimler,Çevre Bilimleri
2008,180,Spektroskopi,Fen > Temel Bilimler > Spektroskopi,Fen,True,Fen,Temel Bilimler,Spektroskopi
2008,182,Su Kaynakları,Fen > Temel Bilimler > Su Kaynakları,Fen,True,Fen,Temel Bilimler,Su Kaynakları
2009,110,"Kimya, Analitik","Fen > Temel Bilimler > Kimya, Analitik",Fen,True,Fen,Temel Bilimler,"Kimya, Analitik"
2009,114,"Kimya, Uygulamalı","Fen > Temel Bilimler > Kimya, Uygulamalı",Fen,True,Fen,Temel Bilimler,"Kimya, Uygulamalı"
2009,180,Spektroskopi,Fen > Temel Bilimler > Spektroskopi,Fen,True,Fen,Temel Bilimler,Spektroskopi
2010,66,Farmakoloji ve Eczacılık,Fen > Eczacılık > Farmakoloji ve Eczacılık,Fen,True,Fen,Eczacılık,Farmakoloji ve Eczacılık
2010,110,"Kimya, Analitik","Fen > Temel Bilimler > Kimya, Analitik",Fen,True,Fen,Temel Bilimler,"Kimya, Analitik"
2010,180,Spektroskopi,Fen > Temel Bilimler > Spektroskopi,Fen,True,Fen,Temel Bilimler,Spektroskopi
2011,110,"Kimya, Analitik","Fen > Temel Bilimler > Kimya, Analitik",Fen,True,Fen,Temel Bilimler,"Kimya, Analitik"
2011,114,"Kimya, Uygulamalı","Fen > Temel Bilimler > Kimya, Uygulamalı",Fen,True,Fen,Temel Bilimler,"Kimya, Uygulamalı"
2011,180,Spektroskopi,Fen > Temel Bilimler > Spektroskopi,Fen,True,Fen,Temel Bilimler,Spektroskopi
2012,160,Paleontoloji,Fen > Temel Bilimler > Paleontoloji,Fen,True,Fen,Temel Bilimler,Paleontoloji
2012,180,Spektroskopi,Fen > Temel Bilimler > Spektroskopi,Fen,True,Fen,Temel Bilimler,Spektroskopi
2012,202,Viroloji,Fen > Temel Bilimler > Viroloji,Fen,True,Fen,Temel Bilimler,Viroloji
2014,136,Mikroskopi,Fen > Temel Bilimler > Mikroskopi,Fen,True,Fen,Temel Bilimler,Mikroskopi
2014,138,Mineraloji,Fen > Temel Bilimler > Mineraloji,Fen,True,Fen,Temel Bilimler,Mineraloji
2014,180,Spektroskopi,Fen > Temel Bilimler > Spektroskopi,Fen,True,Fen,Temel Bilimler,Spektroskopi
2015,180,Spektroskopi,Fen > Temel Bilimler > Spektroskopi,Fen,True,Fen,Temel Bilimler,Spektroskopi
2015,37,Biyokimya ve Moleküler Biyoloji,Fen > Tıp > Biyokimya ve Moleküler Biyoloji,Fen,True,Fen,Tıp,Biyokimya ve Moleküler Biyoloji
2015,201,Veterinerlik,Fen > Veterinerlik > Veterinerlik,Fen,True,Fen,Veterinerlik,Veterinerlik
2016,75,"Fizik, Partiküller ve Alanlar","Fen > Temel Bilimler > Fizik, Partiküller ve Alanlar",Fen,True,Fen,Temel Bilimler,"Fizik, Partiküller ve Alanlar"
2016,136,Mikroskopi,Fen > Temel Bilimler > Mikroskopi,Fen,True,Fen,Temel Bilimler,Mikroskopi
2016,154,Optik,Fen > Temel Bilimler > Optik,Fen,True,Fen,Temel Bilimler,Optik
2016,180,Spektroskopi,Fen > Temel Bilimler > Spektroskopi,Fen,True,Fen,Temel Bilimler,Spektroskopi
2018,156,Ortaçağ ve Rönesans Çalışmaları,Sosyal > Sosyal > Ortaçağ ve Rönesans Çalışmaları,Sosyal,True,Sosyal,Sosyal,Ortaçağ ve Rönesans Çalışmaları
2018,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal,True,Sosyal,Sosyal,Tarih
2019,156,Ortaçağ ve Rönesans Çalışmaları,Sosyal > Sosyal > Ortaçağ ve Rönesans Çalışmaları,Sosyal,True,Sosyal,Sosyal,Ortaçağ ve Rönesans Çalışmaları
2019,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal,True,Sosyal,Sosyal,Tarih
2019,199,Uluslararası İlişkiler,Sosyal > Sosyal > Uluslararası İlişkiler,Sosyal,True,Sosyal,Sosyal,Uluslararası İlişkiler
2020,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal,True,Sosyal,Sosyal,Edebiyat
2020,156,Ortaçağ ve Rönesans Çalışmaları,Sosyal > Sosyal > Ortaçağ ve Rönesans Çalışmaları,Sosyal,True,Sosyal,Sosyal,Ortaçağ ve Rönesans Çalışmaları
2020,174,Sanat,Sosyal > Sosyal > Sanat,Sosyal,True,Sosyal,Sosyal,Sanat
2021,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal,True,Sosyal,Sosyal,Edebiyat
2021,156,Ortaçağ ve Rönesans Çalışmaları,Sosyal > Sosyal > Ortaçağ ve Rönesans Çalışmaları,Sosyal,True,Sosyal,Sosyal,Ortaçağ ve Rönesans Çalışmaları
2022,19,Antropoloji,Sosyal > Sosyal > Antropoloji,Sosyal,True,Sosyal,Sosyal,Antropoloji
2022,94,İletişim,Sosyal > Sosyal > İletişim,Sosyal,True,Sosyal,Sosyal,İletişim
2022,156,Ortaçağ ve Rönesans Çalışmaları,Sosyal > Sosyal > Ortaçağ ve Rönesans Çalışmaları,Sosyal,True,Sosyal,Sosyal,Ortaçağ ve Rönesans Çalışmaları
2022,176,Siyasi Bilimler,Sosyal > Sosyal > Siyasi Bilimler,Sosyal,True,Sosyal,Sosyal,Siyasi Bilimler
2022,179,Sosyoloji,Sosyal > Sosyal > Sosyoloji,Sosyal,True,Sosyal,Sosyal,Sosyoloji
2022,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal,True,Sosyal,Sosyal,Tarih
2023,156,Ortaçağ ve Rönesans Çalışmaları,Sosyal > Sosyal > Ortaçağ ve Rönesans Çalışmaları,Sosyal,True,Sosyal,Sosyal,Ortaçağ ve Rönesans Çalışmaları
2023,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal,True,Sosyal,Sosyal,Tarih
2023,199,Uluslararası İlişkiler,Sosyal > Sosyal > Uluslararası İlişkiler,Sosyal,True,Sosyal,Sosyal,Uluslararası İlişkiler
2024,156,Ortaçağ ve Rönesans Çalışmaları,Sosyal > Sosyal > Ortaçağ ve Rönesans Çalışmaları,Sosyal,True,Sosyal,Sosyal,Ortaçağ ve Rönesans Çalışmaları
2024,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal,True,Sosyal,Sosyal,Tarih
2025,156,Ortaçağ ve Rönesans Çalışmaları,Sosyal > Sosyal > Ortaçağ ve Rönesans Çalışmaları,Sosyal,True,Sosyal,Sosyal,Ortaçağ ve Rönesans Çalışmaları
2025,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal,True,Sosyal,Sosyal,Tarih
2026,156,Ortaçağ ve Rönesans Çalışmaları,Sosyal > Sosyal > Ortaçağ ve Rönesans Çalışmaları,Sosyal,True,Sosyal,Sosyal,Ortaçağ ve Rönesans Çalışmaları
2026,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal,True,Sosyal,Sosyal,Tarih
2027,30,"Bilgisayar Bilimleri, Sibernitik","Fen > Mühendislik > Bilgisayar Bilimleri, Sibernitik",Fen,True,Fen,Mühendislik,"Bilgisayar Bilimleri, Sibernitik"
2027,33,"Bilgisayar Bilimleri, Yazılım Mühendisliği","Fen > Mühendislik > Bilgisayar Bilimleri, Yazılım Mühendisliği",Fen,True,Fen,Mühendislik,"Bilgisayar Bilimleri, Yazılım Mühendisliği"
2027,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen,True,Fen,Temel Bilimler,Oşinografi
2028,134,Meteoroloji ve Atmosferik Bilimler,Fen > Mühendislik > Meteoroloji ve Atmosferik Bilimler,Fen,True,Fen,Mühendislik,Meteoroloji ve Atmosferik Bilimler
2028,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen,True,Fen,Temel Bilimler,Çevre Bilimleri
2028,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen,True,Fen,Temel Bilimler,Oşinografi
2029,104,Jeoloji,Fen > Mühendislik > Jeoloji,Fen,True,Fen,Mühendislik,Jeoloji
2029,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen,True,Fen,Temel Bilimler,Çevre Bilimleri
2029,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen,True,Fen,Temel Bilimler,Oşinografi
2029,160,Paleontoloji,Fen > Temel Bilimler > Paleontoloji,Fen,True,Fen,Temel Bilimler,Paleontoloji
2030,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen,True,Fen,Temel Bilimler,Çevre Bilimleri
2030,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen,True,Fen,Temel Bilimler,Oşinografi
2031,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen,True,Fen,Temel Bilimler,Çevre Bilimleri
2031,48,Deniz ve Tatlı Su Biyolojisi,Fen > Temel Bilimler > Deniz ve Tatlı Su Biyolojisi,Fen,True,Fen,Temel Bilimler,Deniz ve Tatlı Su Biyolojisi
2031,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen,True,Fen,Temel Bilimler,Oşinografi
2032,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen,True,Fen,Temel Bilimler,Çevre Bilimleri
2032,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen,True,Fen,Temel Bilimler,Oşinografi
2032,35,Bitki Bilimleri,Fen > Ziraat > Bitki Bilimleri,Fen,True,Fen,Ziraat,Bitki Bilimleri
2033,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen,True,Fen,Temel Bilimler,Çevre Bilimleri
2033,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen,True,Fen,Temel Bilimler,Oşinografi
2033,182,Su Kaynakları,Fen > Temel Bilimler > Su Kaynakları,Fen,True,Fen,Temel Bilimler,Su Kaynakları
2034,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen,True,Fen,Temel Bilimler,Çevre Bilimleri
2034,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen,True,Fen,Temel Bilimler,Oşinografi
2035,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen,True,Fen,Temel Bilimler,Oşinografi
2035,44,Çevre Çalışmaları,Sosyal > Sosyal > Çevre Çalışmaları,Sosyal,True,Sosyal,Sosyal,Çevre Çalışmaları
2035,93,İktisat,Sosyal > Sosyal > İktisat,Sosyal,True,Sosyal,Sosyal,İktisat
2035,105,Kadın Araştırmaları,Sosyal > Sosyal > Kadın Araştırmaları,Sosyal,True,Sosyal,Sosyal,Kadın Araştırmaları
2036,143,"Mühendislik, Jeoloji","Fen > Mühendislik > Mühendislik, Jeoloji",Fen,True,Fen,Mühendislik,"Mühendislik, Jeoloji"
2036,138,Mineraloji,Fen > Temel Bilimler > Mineraloji,Fen,True,Fen,Temel Bilimler,Mineraloji
2036,158,Oşinografi,Fen > Temel Bilimler > Oşinografi,Fen,True,Fen,Temel Bilimler,Oşinografi
2039,124,"Malzeme Bilimleri, Kâğıt ve Ahşap","Fen > Mühendislik > Malzeme Bilimleri, Kâğıt ve Ahşap",Fen,True,Fen,Mühendislik,"Malzeme Bilimleri, Kâğıt ve Ahşap"
2039,155,Orman Mühendisliği,Fen > Mühendislik > Orman Mühendisliği,Fen,True,Fen,Mühendislik,Orman Mühendisliği
2040,124,"Malzeme Bilimleri, Kâğıt ve Ahşap","Fen > Mühendislik > Malzeme Bilimleri, Kâğıt ve Ahşap",Fen,True,Fen,Mühendislik,"Malzeme Bilimleri, Kâğıt ve Ahşap"
2040,155,Orman Mühendisliği,Fen > Mühendislik > Orman Mühendisliği,Fen,True,Fen,Mühendislik,Orman Mühendisliği
2041,124,"Malzeme Bilimleri, Kâğıt ve Ahşap","Fen > Mühendislik > Malzeme Bilimleri, Kâğıt ve Ahşap",Fen,True,Fen,Mühendislik,"Malzeme Bilimleri, Kâğıt ve Ahşap"
2041,155,Orman Mühendisliği,Fen > Mühendislik > Orman Mühendisliği,Fen,True,Fen,Mühendislik,Orman Mühendisliği
2043,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen,True,Fen,Mühendislik,"Bilgisayar Bilimleri, Yapay Zeka"
2043,124,"Malzeme Bilimleri, Kâğıt ve Ahşap","Fen > Mühendislik > Malzeme Bilimleri, Kâğıt ve Ahşap",Fen,True,Fen,Mühendislik,"Malzeme Bilimleri, Kâğıt ve Ahşap"
2044,124,"Malzeme Bilimleri, Kâğıt ve Ahşap","Fen > Mühendislik > Malzeme Bilimleri, Kâğıt ve Ahşap",Fen,True,Fen,Mühendislik,"Malzeme Bilimleri, Kâğıt ve Ahşap"
2044,137,Mimarlık,Fen > Mühendislik > Mimarlık,Fen,True,Fen,Mühendislik,Mimarlık
2045,124,"Malzeme Bilimleri, Kâğıt ve Ahşap","Fen > Mühendislik > Malzeme Bilimleri, Kâğıt ve Ahşap",Fen,True,Fen,Mühendislik,"Malzeme Bilimleri, Kâğıt ve Ahşap"
2046,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen,True,Fen,Mühendislik,Enerji ve Yakıtlar
2046,98,İnşaat ve Yapı Teknolojisi,Fen > Mühendislik > İnşaat ve Yapı Teknolojisi,Fen,True,Fen,Mühendislik,İnşaat ve Yapı Teknolojisi
2046,124,"Malzeme Bilimleri, Kâğıt ve Ahşap","Fen > Mühendislik > Malzeme Bilimleri, Kâğıt ve Ahşap",Fen,True,Fen,Mühendislik,"Malzeme Bilimleri, Kâğıt ve Ahşap"
2046,203,"Yeşil, Sürdürülebilir Bilim ve Teknoloji","Fen > Mühendislik > Yeşil, Sürdürülebilir Bilim ve Teknoloji",Fen,True,Fen,Mühendislik,"Yeşil, Sürdürülebilir Bilim ve Teknoloji"
2048,152,Odyoloji ve Konuşma-Dil Patolojisi,Fen > Tıp > Odyoloji ve Konuşma-Dil Patolojisi,Fen,True,Fen,Tıp,Odyoloji ve Konuşma-Dil Patolojisi
2048,55,"Eğitim, Eğitim Araştırmaları","Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Sosyal,True,Sosyal,Sosyal,"Eğitim, Eğitim Araştırmaları"
2052,152,Odyoloji ve Konuşma-Dil Patolojisi,Fen > Tıp > Odyoloji ve Konuşma-Dil Patolojisi,Fen,True,Fen,Tıp,Odyoloji ve Konuşma-Dil Patolojisi
2052,105,Kadın Araştırmaları,Sosyal > Sosyal > Kadın Araştırmaları,Sosyal,True,Sosyal,Sosyal,Kadın Araştırmaları
2056,152,Odyoloji ve Konuşma-Dil Patolojisi,Fen > Tıp > Odyoloji ve Konuşma-Dil Patolojisi,Fen,True,Fen,Tıp,Odyoloji ve Konuşma-Dil Patolojisi
2059,33,"Bilgisayar Bilimleri, Yazılım Mühendisliği","Fen > Mühendislik > Bilgisayar Bilimleri, Yazılım Mühendisliği",Fen,True,Fen,Mühendislik,"Bilgisayar Bilimleri, Yazılım Mühendisliği"
2059,92,Hücre ve Doku Mühendisliği,Fen > Mühendislik > Hücre ve Doku Mühendisliği,Fen,True,Fen,Mühendislik,Hücre ve Doku Mühendisliği
2059,169,Rehabilitasyon,Fen > Tıp > Rehabilitasyon,Fen,True,Fen,Tıp,Rehabilitasyon
2060,92,Hücre ve Doku Mühendisliği,Fen > Mühendislik > Hücre ve Doku Mühendisliği,Fen,True,Fen,Mühendislik,Hücre ve Doku Mühendisliği
2060,37,Biyokimya ve Moleküler Biyoloji,Fen > Tıp > Biyokimya ve Moleküler Biyoloji,Fen,True,Fen,Tıp,Biyokimya ve Moleküler Biyoloji
2061,92,Hücre ve Doku Mühendisliği,Fen > Mühendislik > Hücre ve Doku Mühendisliği,Fen,True,Fen,Mühendislik,Hücre ve Doku Mühendisliği
2061,49,Dermatoloji,Fen > Tıp > Dermatoloji,Fen,True,Fen,Tıp,Dermatoloji
2062,92,Hücre ve Doku Mühendisliği,Fen > Mühendislik > Hücre ve Doku Mühendisliği,Fen,True,Fen,Mühendislik,Hücre ve Doku Mühendisliği
2062,37,Biyokimya ve Moleküler Biyoloji,Fen > Tıp > Biyokimya ve Moleküler Biyoloji,Fen,True,Fen,Tıp,Biyokimya ve Moleküler Biyoloji
2062,58,Endokrinoloji ve Metabolizma,Fen > Tıp > Endokrinoloji ve Metabolizma,Fen,True,Fen,Tıp,Endokrinoloji ve Metabolizma
2063,92,Hücre ve Doku Mühendisliği,Fen > Mühendislik > Hücre ve Doku Mühendisliği,Fen,True,Fen,Mühendislik,Hücre ve Doku Mühendisliği
2063,168,"Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme","Fen > Tıp > Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme",Fen,True,Fen,Tıp,"Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme"
2063,193,Tıbbi İnformatik,Fen > Tıp > Tıbbi İnformatik,Fen,True,Fen,Tıp,Tıbbi İnformatik
2064,92,Hücre ve Doku Mühendisliği,Fen > Mühendislik > Hücre ve Doku Mühendisliği,Fen,True,Fen,Mühendislik,Hücre ve Doku Mühendisliği
2064,123,"Malzeme Bilimleri, Biyomalzemeler","Fen > Mühendislik > Malzeme Bilimleri, Biyomalzemeler",Fen,True,Fen,Mühendislik,"Malzeme Bilimleri, Biyomalzemeler"
2065,92,Hücre ve Doku Mühendisliği,Fen > Mühendislik > Hücre ve Doku Mühendisliği,Fen,True,Fen,Mühendislik,Hücre ve Doku Mühendisliği
2065,144,"Mühendislik, Kimya","Fen > Mühendislik > Mühendislik, Kimya",Fen,True,Fen,Mühendislik,"Mühendislik, Kimya"
2065,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen,True,Fen,Temel Bilimler,Biyoloji
2065,193,Tıbbi İnformatik,Fen > Tıp > Tıbbi İnformatik,Fen,True,Fen,Tıp,Tıbbi İnformatik
2066,92,Hücre ve Doku Mühendisliği,Fen > Mühendislik > Hücre ve Doku Mühendisliği,Fen,True,Fen,Mühendislik,Hücre ve Doku Mühendisliği
2066,37,Biyokimya ve Moleküler Biyoloji,Fen > Tıp > Biyokimya ve Moleküler Biyoloji,Fen,True,Fen,Tıp,Biyokimya ve Moleküler Biyoloji
2069,44,Çevre Çalışmaları,Sosyal > Sosyal > Çevre Çalışmaları,Sosyal,True,Sosyal,Sosyal,Çevre Çalışmaları
2069,94,İletişim,Sosyal > Sosyal > İletişim,Sosyal,True,Sosyal,Sosyal,İletişim
2069,195,Tiyatro,Sosyal > Sosyal > Tiyatro,Sosyal,True,Sosyal,Sosyal,Tiyatro
2071,195,Tiyatro,Sosyal > Sosyal > Tiyatro,Sosyal,True,Sosyal,Sosyal,Tiyatro
2072,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal,True,Sosyal,Sosyal,Edebiyat
2072,195,Tiyatro,Sosyal > Sosyal > Tiyatro,Sosyal,True,Sosyal,Sosyal,Tiyatro
2073,68,"Film, Radyo, Televizyon","Sosyal > Sosyal > Film, Radyo, Televizyon",Sosyal,True,Sosyal,Sosyal,"Film, Radyo, Televizyon"
2073,195,Tiyatro,Sosyal > Sosyal > Tiyatro,Sosyal,True,Sosyal,Sosyal,Tiyatro
2074,67,Felsefe,Sosyal > Sosyal > Felsefe,Sosyal,True,Sosyal,Sosyal,Felsefe
2074,195,Tiyatro,Sosyal > Sosyal > Tiyatro,Sosyal,True,Sosyal,Sosyal,Tiyatro
2075,44,Çevre Çalışmaları,Sosyal > Sosyal > Çevre Çalışmaları,Sosyal,True,Sosyal,Sosyal,Çevre Çalışmaları
2075,105,Kadın Araştırmaları,Sosyal > Sosyal > Kadın Araştırmaları,Sosyal,True,Sosyal,Sosyal,Kadın Araştırmaları
2075,195,Tiyatro,Sosyal > Sosyal > Tiyatro,Sosyal,True,Sosyal,Sosyal,Tiyatro
2076,147,Müzik,Sosyal > Sosyal > Müzik,Sosyal,True,Sosyal,Sosyal,Müzik
2076,195,Tiyatro,Sosyal > Sosyal > Tiyatro,Sosyal,True,Sosyal,Sosyal,Tiyatro
2077,73,"Fizik, Nükleer","Fen > Temel Bilimler > Fizik, Nükleer",Fen,True,Fen,Temel Bilimler,"Fizik, Nükleer"
2077,75,"Fizik, Partiküller ve Alanlar","Fen > Temel Bilimler > Fizik, Partiküller ve Alanlar",Fen,True,Fen,Temel Bilimler,"Fizik, Partiküller ve Alanlar"
2078,75,"Fizik, Partiküller ve Alanlar","Fen > Temel Bilimler > Fizik, Partiküller ve Alanlar",Fen,True,Fen,Temel Bilimler,"Fizik, Partiküller ve Alanlar"
2079,75,"Fizik, Partiküller ve Alanlar","Fen > Temel Bilimler > Fizik, Partiküller ve Alanlar",Fen,True,Fen,Temel Bilimler,"Fizik, Partiküller ve Alanlar"
